episode_id,datetime,macro_context,visual_anchored_regime_proxy,auction_structure_state,demand_supply_state,volume_acceptance_state,momentum_state,capitulation_state,fuel_state,risk_sl_state,microstructure_flag,human_visual_required,final_policy,confidence,reason_codes,regimeB,combined,macro_broken,weekly_slope,EVAL_exitype,EVAL_realR
5435,2023-07-07 14:00,MACRO_BEAR_LEG,VA_BEAR_MARKDOWN,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,MACRO_BEAR_LEG (bloqueio robusto causal),BEAR,-3,True,0.12744954190419952,WIN_HELD,1.61
5478,2023-07-18 18:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,0,True,-0.06485140317630027,STOP_LOSS,-1.1
5530,2023-07-31 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,0,True,-0.14958931494115066,STOP_LOSS,-1.1
5555,2023-08-04 14:00,MACRO_RANGE,VA_BEAR_PULLBACK,SUPPLY_NEAR_AND_REJECTING,DEMAND_NEUTRAL|SUPPLY_NEAR_AND_REJECTING,in/above_value,weak,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,SKIP_STRUCTURAL,high,bear-context causal (broken+combined<0+weekly<=0),BEAR,-3,True,-0.16657887598850124,STOP_LOSS,-1.1
5627,2023-08-22 14:00,MACRO_RANGE,VA_BEAR_PULLBACK,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT|SUPPLY_NEAR_AND_REJECTING,in/above_value,weak,NO_CAPITULATION,overhead,SL_LATE_WIDE,none,NO,SKIP_STRUCTURAL,high,bear-context causal (broken+combined<0+weekly<=0),BEAR,-2,True,-0.24545820039007285,WIN_HELD,1.96
5668,2023-08-31 10:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,below_VAL,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),TRANSITION,1,True,-0.2172805205265036,STOP_LOSS,-1.1
5701,2023-09-07 22:00,MACRO_BEAR_LEG,VA_BOTTOM_TURN,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,CLIMAX_RECLAIM,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,"bottom_turn (reversão de fundo, convexidade)",BEAR,-3,True,-0.2182182596028588,STOP_LOSS,-1.1
5724,2023-09-13 18:00,MACRO_RANGE,VA_BEAR_PULLBACK,SUPPLY_FAR_ENOUGH,DEMAND_NEUTRAL|SUPPLY_FAR_ENOUGH,in/above_value,weak,FALLING_KNIFE,clean_sky,SL_TOO_SHORT,none,NO,SKIP_STRUCTURAL,high,bear-context causal (broken+combined<0+weekly<=0),BEAR,-3,True,-0.20322409528385618,WIN_BE,0.9
5772,2023-09-25 18:00,MACRO_BEAR_LEG,VA_BEAR_MARKDOWN,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,below_VAL,weak,FALLING_KNIFE,overhead,SL_TOO_SHORT,none,NO,SKIP_STRUCTURAL,high,MACRO_BEAR_LEG (bloqueio robusto causal),BEAR,-1,True,-0.1624481492530189,STOP_LOSS,-1.1
5826,2023-10-06 18:00,MACRO_TRANSITION,VA_BEAR_PULLBACK,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,bear-context causal (broken+combined<0+weekly<=0),BEAR,-3,True,-0.20672742120024806,WIN_RUNNER,3.9
5842,2023-10-11 10:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,1,True,-0.18938395936776528,WIN_RUNNER,3.9
5866,2023-10-17 10:00,MACRO_TRANSITION,VA_RANGE_HIGH_LEGPOS,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,3,True,-0.12456137625421815,WIN_HELD,2.7
5875,2023-10-18 22:00,MACRO_TRANSITION,VA_RANGE_HIGH_LEGPOS,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,3,True,-0.12456137625421815,SCRATCH,0.93
5920,2023-10-30 10:00,MACRO_TRANSITION,VA_RANGE_HIGH_LEGPOS,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,2,False,-0.04374558332986558,STOP_LOSS,-1.1
5955,2023-11-07 07:00,MACRO_TRANSITION,VA_RANGE_REVIEW,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,weak,FALLING_KNIFE,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,1,False,0.026441428903416535,STOP_LOSS,-1.1
5998,2023-11-16 11:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,2,False,0.054336963514409885,WIN_HELD,2.0
6049,2023-11-29 03:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,3,False,0.21494183568943886,WIN_BE,0.9
6069,2023-12-04 11:00,MACRO_RANGE,VA_RANGE_REVIEW,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,3,False,0.21494183568943886,STOP_LOSS,-1.1
6119,2023-12-14 19:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,3,False,0.3380007196161784,SCRATCH,0.31
6162,2023-12-26 23:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,3,False,0.45857003007342817,STOP_LOSS,-1.1
6193,2024-01-04 03:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,CLIMAX_RECLAIM,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,0.4616119012118506,STOP_LOSS,-1.1
6210,2024-01-08 23:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,2,False,0.4616119012118506,STOP_LOSS,-1.1
6295,2024-01-29 03:00,MACRO_BEAR_LEG,VA_BEAR_MARKDOWN,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,MACRO_BEAR_LEG (bloqueio robusto causal),TRANSITION,0,False,0.45713067721210304,SCRATCH,-0.32
6362,2024-02-13 07:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BEAR,-1,False,0.31215652078621997,STOP_LOSS,-1.1
6376,2024-02-15 15:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,CLIMAX_RECLAIM,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BEAR,-1,True,0.31215652078621997,WIN_HELD,1.89
6453,2024-03-05 11:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),BULL,3,False,0.2586787431000125,SCRATCH,0.13
6471,2024-03-08 11:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),BULL,3,False,0.2586787431000125,SCRATCH,0.05
6489,2024-03-13 10:00,MACRO_CORRECTIVE_PULLBACK,VA_UNKNOWN,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,UNKNOWN,med,sem leitura clara,BULL,1,False,0.3178704294155981,STOP_LOSS,-1.1
6523,2024-03-21 02:00,MACRO_TRANSITION,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,2,False,0.3636346890346523,SCRATCH,1.17
6597,2024-04-09 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,3,False,0.6363053631811029,STOP_LOSS,-1.1
6610,2024-04-11 14:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,1,False,0.6363053631811029,STOP_LOSS,-1.1
6711,2024-05-06 10:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,1,False,0.9008971046226992,WIN_HELD,1.78
6729,2024-05-09 10:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),TRANSITION,1,False,0.9776251203295535,WIN_HELD,1.69
6741,2024-05-13 10:00,MACRO_CORRECTIVE_PULLBACK,VA_UNKNOWN,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,UNKNOWN,med,sem leitura clara,BULL,3,False,0.9776251203295535,WIN_BE,0.9
6767,2024-05-17 18:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),BULL,2,False,1.0672395431734185,STOP_LOSS,-1.1
6791,2024-05-23 18:00,MACRO_CORRECTIVE_PULLBACK,VA_UNKNOWN,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,below_VAL,weak,FALLING_KNIFE,clean_sky,SL_OK,none,NO,UNKNOWN,med,sem leitura clara,TRANSITION,1,False,1.0680114626616826,WIN_HELD,1.91
6819,2024-05-30 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_NEAR_AND_REJECTING,DEMAND_NEUTRAL|SUPPLY_NEAR_AND_REJECTING,in/above_value,weak,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,1,False,1.044691825090918,STOP_LOSS,-1.1
6832,2024-06-03 14:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,1,False,1.044691825090918,STOP_LOSS,-1.1
6844,2024-06-05 14:00,MACRO_BULL_LEG,VA_BULL_MARKUP,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,0,False,0.9756582783879909,STOP_LOSS,-1.1
6887,2024-06-14 18:00,MACRO_BEAR_LEG,VA_BEAR_MARKDOWN,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,MACRO_BEAR_LEG (bloqueio robusto causal),TRANSITION,-1,False,0.898919941913868,STOP_LOSS,-1.1
6908,2024-06-20 06:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_LATE_WIDE,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),TRANSITION,1,False,0.8073813741729154,STOP_LOSS,-1.1
6923,2024-06-24 18:00,MACRO_CORRECTIVE_PULLBACK,VA_UNKNOWN,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,UNKNOWN,med,sem leitura clara,TRANSITION,1,False,0.8073813741729154,STOP_LOSS,-1.1
6954,2024-07-01 22:00,MACRO_CORRECTIVE_PULLBACK,VA_CORRECTIVE_SHALLOW,SUPPLY_FAR_ENOUGH,DEMAND_NEUTRAL|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,SKIP_STRUCTURAL,high,corrective raso sem flush (drop<1.0),TRANSITION,1,False,0.6931705999419391,WIN_RUNNER,3.9
6962,2024-07-03 06:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_FRESH_DANGEROUS,DEMAND_DEFENDED|SUPPLY_FRESH_DANGEROUS,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,0,False,0.5897049129146874,WIN_HELD,3.16
6977,2024-07-05 18:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,3,False,0.5897049129146874,STOP_LOSS,-1.1
6992,2024-07-10 06:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,1,False,0.501663101703746,WIN_HELD,1.78
7022,2024-07-17 06:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_ABSENT|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,3,False,0.41042034395015464,STOP_LOSS,-1.1
7053,2024-07-24 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,TRANSITION,3,False,0.3513790380218306,STOP_LOSS,-1.1
7065,2024-07-26 10:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,CLIMAX_RECLAIM,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,0,False,0.3513790380218306,WIN_BE,0.9
7094,2024-08-02 06:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT|SUPPLY_FRESH_DANGEROUS,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.29426516308534334,STOP_LOSS,-1.1
7119,2024-08-08 10:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,2,False,0.22377710199543036,WIN_HELD,1.91
7129,2024-08-12 02:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,3,False,0.22377710199543036,WIN_BE,0.9
7149,2024-08-15 10:00,MACRO_RANGE,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,below_VAL,bull,NO_CAPITULATION,overhead,SL_TOO_SHORT,none,NO,REVIEW,med,range/transition + eixo risco,BULL,2,False,0.22044507817301648,WIN_RUNNER,3.9
7232,2024-09-04 06:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_FRAGILE|SUPPLY_BLOCKS_TARGET,below_VAL,weak,FALLING_KNIFE,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,2,False,0.4018224665467104,WIN_RUNNER,3.9
7253,2024-09-09 18:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_DEFENDED|SUPPLY_NEAR_AND_REJECTING,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,2,False,0.4018224665467104,WIN_HELD,3.61
7408,2024-10-15 14:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_FRAGILE|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,2,False,0.850560688153433,SCRATCH,1.58
7426,2024-10-18 14:00,MACRO_TRANSITION,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_DEFENDED|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,BULL,3,False,0.850560688153433,SCRATCH,0.37
7454,2024-10-25 06:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_NEUTRAL|SUPPLY_NEAR_AND_REJECTING,below_VAL,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,3,False,0.8833453004736128,WIN_BE,0.9
7509,2024-11-07 11:00,MACRO_TRANSITION,VA_BOTTOM_TURN,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_OK,none,NO,TAKE_CANDIDATE,high,"bottom_turn (reversão de fundo, convexidade)",TRANSITION,1,False,0.8620007271485061,STOP_LOSS,-1.1
7549,2024-11-18 03:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,weak,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BEAR,1,True,0.7405773355302152,WIN_HELD,1.5
7569,2024-11-21 11:00,MACRO_TRANSITION,VA_RANGE_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,TRANSITION,0,True,0.7211547850009687,STOP_LOSS,-1.1
7577,2024-11-22 19:00,MACRO_TRANSITION,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,range/transition + eixo risco,TRANSITION,2,True,0.7211547850009687,STOP_LOSS,-1.1
7662,2024-12-12 23:00,MACRO_RANGE,VA_RANGE_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_FRAGILE|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,REVIEW,med,range/transition: precisa microestrutura/reclaim,BULL,3,False,0.4928215782222671,STOP_LOSS,-1.1
7710,2024-12-26 03:00,MACRO_TRANSITION,VA_AMBIGUOUS_BEAR,SUPPLY_FAR_ENOUGH,DEMAND_NEUTRAL|SUPPLY_FAR_ENOUGH,in/above_value,weak,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,YES,HUMAN_VISUAL_REQUIRED,med,regime quebrado MAS weekly subindo (T9-like): visual necessário,BEAR,-3,True,0.2823952640091884,SCRATCH,1.21
7731,2024-12-31 15:00,MACRO_TRANSITION,VA_AMBIGUOUS_BEAR,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,YES,HUMAN_VISUAL_REQUIRED,med,regime quebrado MAS weekly subindo (T9-like): visual necessário,BEAR,-1,True,0.21506487206841882,WIN_HELD,2.05
7765,2025-01-09 07:00,MACRO_RANGE,VA_RANGE_HIGH_LEGPOS,CLEAN_SKY,DEMAND_FRAGILE|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,RESIDUAL_HIGH_LEGPOS,YES,HUMAN_VISUAL_REQUIRED,med,range/transition + legpos alto = micro-top/residual: visual necessário,TRANSITION,2,True,0.17108589412169198,SCRATCH,1.44
7797,2025-01-16 15:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),TRANSITION,3,True,0.12046830887626185,SCRATCH,1.31
7816,2025-01-21 19:00,MACRO_BULL_LEG,VA_RISK_SL,SUPPLY_FAR_ENOUGH,DEMAND_DEFENDED|SUPPLY_FAR_ENOUGH,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.09239940508122087,SCRATCH,1.62
7838,2025-01-27 11:00,MACRO_BULL_LEG,VA_BULL_MARKUP,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL|SUPPLY_BLOCKS_TARGET,in/above_value,bull,NO_CAPITULATION,overhead,SL_OK,none,NO,TAKE_CANDIDATE,high,bull-leg; supply-perto=markup não-veta; risco operável,BULL,3,False,0.09239940508122087,STOP_LOSS,-1.1
7869,2025-02-03 15:00,MACRO_BULL_LEG,VA_RISK_SL,CLEAN_SKY,DEMAND_FRAGILE|CLEAN_SKY,in/above_value,bull,NO_CAPITULATION,clean_sky,SL_TOO_WIDE,none,NO,REVIEW,med,bull-leg MAS eixo risco/SL (camada 3),BULL,3,False,0.1141428943670303,SCRATCH,0.89
